,pagePath,Sessions
808,/zurich-tap-water/,15
809,Returning Visitor,13
810,/dublin-tap-water/canyoudrinktapwaterin.com,14
811,Returning Visitor,13
812,/is-adelaide-tap-water-safe-to-drink/,14
813,New Visitor,17
814,/is-ahmedabad-tap-water-safe-to-drink/,14
815,New Visitor,14
816,/is-al-khobar-tap-water-safe-to-drink/canyoudrinktapwaterin.com,14
817,New Visitor,16
818,/is-anchorage-tap-water-safe-to-drink/,14
819,New Visitor,15
820,/is-antwerp-tap-water-safe-to-drink/,14
821,New Visitor,15
822,/is-bonita-springs-tap-water-safe-to-drink/,14
823,New Visitor,14
824,/is-bullhead-city-tap-water-safe-to-drink/,14
825,New Visitor,14
826,/is-cannon-beach-tap-water-safe-to-drink/,14
827,New Visitor,15
828,/is-cavite-tap-water-safe-to-drink/,14
829,New Visitor,14
830,/is-crescent-city-tap-water-safe-to-drink/,14
831,New Visitor,14
832,/is-crested-butte-tap-water-safe-to-drink/,14
833,New Visitor,14
834,/is-daly-city-tap-water-safe-to-drink/,14
835,New Visitor,16
836,/is-dana-point-tap-water-safe-to-drink/,14
837,New Visitor,14
838,/is-fontana-tap-water-safe-to-drink/,14
839,New Visitor,14
840,/is-foster-city-tap-water-safe-to-drink/,14
841,New Visitor,14
842,/is-ithaca-tap-water-safe-to-drink/,14
843,New Visitor,16
844,/is-kaiserslautern-tap-water-safe-to-drink/,14
845,New Visitor,15
846,/is-kill-devil-hill-tap-water-safe-to-drink/,14
847,New Visitor,14
848,/is-kolkata-tap-water-safe-to-drink/,14
849,New Visitor,14
850,/is-montana-tap-water-safe-to-drink/,14
851,New Visitor,15
852,/is-napa-tap-water-safe-to-drink/,14
853,New Visitor,14
854,/is-petaluma-tap-water-safe-to-drink/,14
855,New Visitor,14
856,/is-provo-tap-water-safe-to-drink/,14
857,New Visitor,15
858,/is-rancho-cucamonga-tap-water-safe-to-drink/,14
859,New Visitor,14
860,/is-redding-tap-water-safe-to-drink/,14
861,New Visitor,15
862,/is-riverview-tap-water-safe-to-drink/,14
863,New Visitor,14
864,/is-rye-tap-water-safe-to-drink/,14
865,New Visitor,14
866,/is-santa-rosa-beach-tap-water-safe-to-drink/,14
867,New Visitor,14
868,/is-southampton-tap-water-safe-to-drink-2/,14
869,New Visitor,16
870,/is-swampscott-tap-water-safe-to-drink/,14
871,New Visitor,14
872,/is-tacoma-tap-water-safe-to-drink/,14
873,New Visitor,14
874,/is-telford-tap-water-safe-to-drink/,14
875,New Visitor,14
876,/is-the-woodlands-tap-water-safe-to-drink/,14
877,New Visitor,14
878,/is-wilkes-barre-tap-water-safe-to-drink/,14
879,New Visitor,15
880,/new-york-tap-water/,14
881,Returning Visitor,13
882,/prague-tap-water/canyoudrinktapwaterin.com,14
883,New Visitor,14
884,/sofia-tap-water/canyoudrinktapwaterin.com,14
885,New Visitor,14
886,/tap-water-safety-in-algeria/,14
887,New Visitor,20
888,/tap-water-safety-in-azerbaijan/,14
889,New Visitor,16
890,/tap-water-safety-in-barbados/,14
891,New Visitor,15
892,/tap-water-safety-in-cambodia/,14
893,New Visitor,17
894,/toronto-tap-water/canyoudrinktapwaterin.com,14
895,Returning Visitor,12
896,/athens-tap-water/,13
897,Returning Visitor,12
898,/caracas-tap-water/,13
899,New Visitor,13
900,/dubai-tap-water/canyoudrinktapwaterin.com,13
901,Returning Visitor,13
902,/hong-kong-tap-water/,13
903,Returning Visitor,15
904,/honolulu-tap-water/canyoudrinktapwaterin.com,13
905,Returning Visitor,9
906,/is-beacon-tap-water-safe-to-drink/,13
907,New Visitor,13
908,/is-bentonville-tap-water-safe-to-drink/,13
909,New Visitor,13
910,/is-big-bear-lake-tap-water-safe-to-drink/,13
911,New Visitor,20
912,/is-birmingham-tap-water-safe-to-drink-3/,13
913,New Visitor,14
914,/is-bucks-county-tap-water-safe-to-drink/,13
915,New Visitor,13
916,/is-cedar-park-tap-water-safe-to-drink/,13
917,New Visitor,13
918,/is-chapel-hill-tap-water-safe-to-drink/,13
919,New Visitor,13
920,/is-chelan-county-tap-water-safe-to-drink/,13
921,New Visitor,13
922,/is-colmar-tap-water-safe-to-drink/,13
923,New Visitor,13
924,/is-columbus-tap-water-safe-to-drink-3/,13
925,New Visitor,17
926,/is-cottonwood-tap-water-safe-to-drink/,13
927,New Visitor,13
928,/is-frankfurt-tap-water-safe-to-drink/,13
929,New Visitor,14
930,/is-georgetown-tap-water-safe-to-drink-4/,13
931,New Visitor,13
932,/is-highlands-ranch-tap-water-safe-to-drink/,13
933,New Visitor,13
934,/is-jupiter-tap-water-safe-to-drink/canyoudrinktapwaterin.com,13
935,New Visitor,13
936,/is-langley-bc-tap-water-safe-to-drink/,13
937,New Visitor,13
938,/is-leadville-tap-water-safe-to-drink/,13
939,New Visitor,13
940,/is-leavenworth-tap-water-safe-to-drink/,13
941,New Visitor,13
942,/is-muscat-tap-water-safe-to-drink/,13
943,New Visitor,16
944,/is-nacogdoches-tap-water-safe-to-drink/,13
945,New Visitor,13
946,/is-ogunquit-tap-water-safe-to-drink/,13
947,New Visitor,14
948,/is-oro-valley-tap-water-safe-to-drink/,13
949,New Visitor,14
950,/is-papillion-tap-water-safe-to-drink/,13
951,New Visitor,13
952,/is-potchefstroom-tap-water-safe-to-drink/,13
953,New Visitor,13
954,/is-skopje-tap-water-safe-to-drink/,13
955,New Visitor,15
956,/is-st-ives-tap-water-safe-to-drink/,13
957,New Visitor,13
958,/is-stamford-tap-water-safe-to-drink/,13
959,New Visitor,14
960,/is-strasbourg-tap-water-safe-to-drink/,13
961,New Visitor,14
962,/is-tempe-tap-water-safe-to-drink/,13
963,New Visitor,14
964,/is-townsville-tap-water-safe-to-drink/,13
965,New Visitor,13
966,/is-williamsburg-tap-water-safe-to-drink/,13
967,New Visitor,13
968,/is-woodstock-tap-water-safe-to-drink/,13
969,New Visitor,13
970,/jakarta-tap-water/,13
971,Returning Visitor,11
972,/auckland-tap-water/,12
973,Returning Visitor,8
974,/cape-town-tap-water/canyoudrinktapwaterin.com,12
975,Returning Visitor,10
976,/casablanca-tap-water/,12
977,New Visitor,13
978,/is-absecon-city-and-egg-harbor-township-tap-water-safe-to-drink/,12
979,New Visitor,12
980,/is-albany-tap-water-safe-to-drink/,12
981,New Visitor,13
982,/is-aliso-viejo-tap-water-safe-to-drink/,12
983,New Visitor,12
984,/is-blaine-tap-water-safe-to-drink/,12
985,New Visitor,12
986,/is-boca-raton-tap-water-safe-to-drink/,12
987,New Visitor,12
988,/is-boone-tap-water-safe-to-drink/,12
989,New Visitor,12
990,/is-boothbg-harbor-tap-water-safe-to-drink/,12
991,New Visitor,12
992,/is-boynton-beach-tap-water-safe-to-drink/,12
993,New Visitor,12
994,/is-cebu-tap-water-safe-to-drink/,12
995,New Visitor,14
996,/is-cheltenham-tap-water-safe-to-drink/,12
997,New Visitor,12
998,/is-cherry-hill-tap-water-safe-to-drink/,12
999,New Visitor,12
1000,/is-chino-hills-tap-water-safe-to-drink/,12
1001,New Visitor,12
1002,/is-dakar-tap-water-safe-to-drink/,12
1003,New Visitor,13
1004,/is-dalton-tap-water-safe-to-drink/,12
1005,New Visitor,12
1006,/is-downey-tap-water-safe-to-drink/,12
1007,New Visitor,12
1008,/is-durham-tap-water-safe-to-drink/,12
1009,New Visitor,13
1010,/is-eau-claire-tap-water-safe-to-drink/,12
1011,New Visitor,12
1012,/is-folsom-tap-water-safe-to-drink/,12
1013,New Visitor,12
1014,/is-gilroy-tap-water-safe-to-drink-2/,12
1015,New Visitor,14
1016,/is-glendale-tap-water-safe-to-drink-2/,12
1017,New Visitor,13
1018,/is-keswick-tap-water-safe-to-drink/,12
1019,New Visitor,12
1020,/is-laval-tap-water-safe-to-drink/,12
1021,New Visitor,13
1022,/is-long-branch-tap-water-safe-to-drink/,12
1023,New Visitor,12
1024,/is-mammoth-lakes-tap-water-safe-to-drink/,12
1025,Returning Visitor,9
1026,/is-mandeville-tap-water-safe-to-drink/,12
1027,New Visitor,12
1028,/is-mission-viejo-tap-water-safe-to-drink/,12
1029,New Visitor,13
1030,/is-new-smyrna-beach-tap-water-safe-to-drink/,12
1031,New Visitor,12
1032,/is-orange-county-tap-water-safe-to-drink/,12
1033,New Visitor,14
1034,/is-post-falls-tap-water-safe-to-drink/,12
1035,New Visitor,14
1036,/is-saint-paul-tap-water-safe-to-drink/,12
1037,New Visitor,12
1038,/is-salida-tap-water-safe-to-drink/,12
1039,New Visitor,12
1040,/is-sierra-vista-tap-water-safe-to-drink/,12
1041,New Visitor,12
1042,/is-sioux-falls-tap-water-safe-to-drink/,12
1043,New Visitor,13
1044,/is-tofino-tap-water-safe-to-drink/,12
1045,New Visitor,13
1046,/is-winthrop-tap-water-safe-to-drink/,12
1047,New Visitor,12
1048,/is-woodbridge-tap-water-safe-to-drink-2/,12
1049,New Visitor,12
1050,/london-tap-water/,12
1051,Returning Visitor,13
1052,/melbourne-tap-water/canyoudrinktapwaterin.com,12
1053,Returning Visitor,7
1054,/tap-water-safety-in-bhutan/,12
1055,New Visitor,14
1056,/tap-water-safety-in-djibouti/,12
1057,New Visitor,14
1058,/tap-water-safety-in-faroe-islands/,12
1059,New Visitor,13
1060,/tap-water-safety-in-luxembourg/canyoudrinktapwaterin.com,12
1061,New Visitor,12
1062,/tap-water-safety-in-malawi/,12
1063,New Visitor,17
1064,/vienna-tap-water/,12
1065,Returning Visitor,11
1066,/accra-tap-water/,11
1067,Returning Visitor,11
1068,/asia/,11
1069,New Visitor,43
1070,/auckland-tap-water/canyoudrinktapwaterin.com,11
1071,Returning Visitor,8
1072,/ho-chi-minh-tap-water/,11
1073,Returning Visitor,9
1074,/is-anne-arundel-county-tap-water-safe-to-drink/,11
1075,New Visitor,13
1076,/is-bowmanville-ontario-tap-water-safe-to-drink/,11
1077,New Visitor,11
1078,/is-bozeman-tap-water-safe-to-drink/,11
1079,New Visitor,11
1080,/is-carbondale-tap-water-safe-to-drink/,11
1081,New Visitor,11
1082,/is-carolina-beach-tap-water-safe-to-drink/,11
1083,New Visitor,11
1084,/is-chatham-tap-water-safe-to-drink-3/,11
1085,New Visitor,11
1086,/is-college-park-tap-water-safe-to-drink/,11
1087,New Visitor,11
1088,/is-da-nang-tap-water-safe-to-drink/,11
1089,New Visitor,12
1090,/is-germantown-tap-water-safe-to-drink-2/,11
1091,New Visitor,11
1092,/is-goa-tap-water-safe-to-drink/,11
1093,New Visitor,11
1094,/is-grenoble-tap-water-safe-to-drink/,11
1095,New Visitor,11
1096,/is-gulfport-tap-water-safe-to-drink/,11
1097,New Visitor,11
1098,/is-half-moon-bay-tap-water-safe-to-drink/,11
1099,New Visitor,11
1100,/is-hallandale-beach-tap-water-safe-to-drink/,11
1101,New Visitor,12
1102,/is-harrogate-tap-water-safe-to-drink/,11
1103,New Visitor,11
1104,/is-irvine-tap-water-safe-to-drink/,11
1105,New Visitor,11
1106,/is-jeddah-jiddah-tap-water-safe-to-drink/,11
1107,New Visitor,22
1108,/is-kanab-tap-water-safe-to-drink/,11
1109,New Visitor,12
1110,/is-karlovy-vary-tap-water-safe-to-drink/,11
1111,New Visitor,11
1112,/is-lynn-tap-water-safe-to-drink/,11
1113,New Visitor,11
1114,/is-lynnwood-tap-water-safe-to-drink/,11
1115,New Visitor,11
1116,/is-marina-tap-water-safe-to-drink/,11
1117,New Visitor,11
1118,/is-navan-tap-water-safe-to-drink/,11
1119,New Visitor,11
1120,/is-new-hyde-park-tap-water-safe-to-drink/,11
1121,New Visitor,11
1122,/is-nottingham-tap-water-safe-to-drink/,11
1123,New Visitor,11
1124,/is-ojai-tap-water-safe-to-drink/,11
1125,New Visitor,12
1126,/is-orange-nsw-tap-water-safe-to-drink/,11
1127,New Visitor,11
1128,/is-paterson-tap-water-safe-to-drink/,11
1129,New Visitor,11
1130,/is-port-elizabeth-tap-water-safe-to-drink/,11
1131,New Visitor,12
1132,/is-portland-tap-water-safe-to-drink-2/,11
1133,New Visitor,12
1134,/is-portsmouth-tap-water-safe-to-drink/,11
1135,New Visitor,13
1136,/is-royal-leamington-spa-tap-water-safe-to-drink/,11
1137,New Visitor,11
1138,/is-san-marcos-tap-water-safe-to-drink/,11
1139,New Visitor,11
1140,/is-saugus-tap-water-safe-to-drink/,11
1141,New Visitor,11
1142,/is-st-louis-park-tap-water-safe-to-drink/,11
1143,New Visitor,12
1144,/is-tooele-tap-water-safe-to-drink/,11
1145,New Visitor,11
1146,/is-vernon-bc-tap-water-safe-to-drink/,11
1147,New Visitor,11
1148,/is-west-chicago-tap-water-safe-to-drink/,11
1149,New Visitor,21
1150,/is-west-monroe-tap-water-safe-to-drink/,11
1151,New Visitor,12
1152,/is-westport-tap-water-safe-to-drink/,11
1153,New Visitor,13
1154,/is-yarmouth-tap-water-safe-to-drink/,11
1155,New Visitor,13
1156,/krakow-tap-water/,11
1157,Returning Visitor,13
1158,/macau-tap-water/,11
1159,Returning Visitor,9
1160,/tag/country-papua-new-guinea/,11
1161,New Visitor,11
1162,/tap-water-safety-in-namibia/,11
1163,New Visitor,16
1164,/tap-water-safety-in-north-macedonia/,11
1165,New Visitor,21
1166,/tap-water-safety-in-puerto-rico/,11
1167,New Visitor,16
1168,/tap-water/,11
1169,Returning Visitor,20
1170,/zurich-tap-water/canyoudrinktapwaterin.com,11
1171,Returning Visitor,8
1172,/brisbane-tap-water/,10
1173,Returning Visitor,8
1174,/bucharest-tap-water/,10
1175,Returning Visitor,10
1176,/is-aachen-tap-water-safe-to-drink/,10
1177,New Visitor,10
1178,/is-abbottabad-tap-water-safe-to-drink/,10
1179,New Visitor,10
1180,/is-aiken-tap-water-safe-to-drink/,10
1181,New Visitor,10
1182,/is-arroyo-grande-tap-water-safe-to-drink/,10
1183,New Visitor,10
1184,/is-avalon-boro-tap-water-safe-to-drink/,10
1185,New Visitor,10
1186,/is-bandon-tap-water-safe-to-drink/,10
1187,New Visitor,11
1188,/is-barnstable-tap-water-safe-to-drink/,10
1189,New Visitor,11
1190,/is-bay-city-tap-water-safe-to-drink/,10
1191,New Visitor,10
1192,/is-belmar-boro-tap-water-safe-to-drink/,10
1193,New Visitor,10
1194,/is-burlington-tap-water-safe-to-drink-2/,10
1195,Returning Visitor,1
1196,/is-camarillo-tap-water-safe-to-drink/,10
1197,New Visitor,10
1198,/is-campbellton-nb-tap-water-safe-to-drink/,10
1199,New Visitor,10
1200,/is-cavite-tap-water-safe-to-drink/canyoudrinktapwaterin.com,10
1201,New Visitor,10
1202,/is-cedar-rapids-tap-water-safe-to-drink/,10
1203,New Visitor,10
1204,/is-ciudad-juarez-tap-water-safe-to-drink/,10
1205,New Visitor,11
1206,/is-cody-tap-water-safe-to-drink/,10
1207,New Visitor,10
1208,/is-costa-mesa-tap-water-safe-to-drink/,10
1209,New Visitor,10
1210,/is-cupertino-tap-water-safe-to-drink/canyoudrinktapwaterin.com,10
1211,New Visitor,10
1212,/is-dar-es-salaam-tap-water-safe-to-drink/,10
1213,New Visitor,10
1214,/is-dehradun-tap-water-safe-to-drink/,10
1215,New Visitor,10
1216,/is-delaware-county-tap-water-safe-to-drink/,10
1217,New Visitor,11
1218,/is-englewood-tap-water-safe-to-drink/,10
1219,New Visitor,10
1220,/is-fairhope-tap-water-safe-to-drink/,10
1221,New Visitor,10
1222,/is-fort-bend-county-tap-water-safe-to-drink/,10
1223,New Visitor,10
1224,/is-fort-hood-tap-water-safe-to-drink/,10
1225,New Visitor,10
1226,/is-fort-huachuca-tap-water-safe-to-drink/,10
1227,New Visitor,10
1228,/is-fort-stockton-tap-water-safe-to-drink/,10
1229,New Visitor,10
1230,/is-fountain-hills-tap-water-safe-to-drink/,10
1231,New Visitor,10
1232,/is-freeport-tap-water-safe-to-drink-4/,10
1233,New Visitor,10
1234,/is-gaithersburg-tap-water-safe-to-drink/,10
1235,New Visitor,10
1236,/is-garden-grove-tap-water-safe-to-drink/,10
1237,New Visitor,10
1238,/is-geneva-tap-water-safe-to-drink/,10
1239,New Visitor,14
1240,/is-gettysburg-tap-water-safe-to-drink/,10
1241,New Visitor,10
1242,/is-girona-tap-water-safe-to-drink/,10
1243,New Visitor,10
1244,/is-graz-tap-water-safe-to-drink/,10
1245,New Visitor,12
1246,/is-hamilton-tap-water-safe-to-drink/,10
1247,New Visitor,10
1248,/is-high-wycombe-tap-water-safe-to-drink/,10
1249,New Visitor,10
1250,/is-ipoh-tap-water-safe-to-drink/,10
1251,New Visitor,10
1252,/is-joplin-tap-water-safe-to-drink/,10
1253,New Visitor,10
1254,/is-la-roche-en-ardenne-tap-water-safe-to-drink/,10
1255,New Visitor,11
1256,/is-lake-charles-tap-water-safe-to-drink/,10
1257,New Visitor,11
1258,/is-leiden-tap-water-safe-to-drink/,10
1259,New Visitor,12
1260,/is-lille-tap-water-safe-to-drink/,10
1261,New Visitor,11
1262,/is-middletown-tap-water-safe-to-drink-3/,10
1263,New Visitor,10
1264,/is-montclair-tap-water-safe-to-drink/,10
1265,New Visitor,10
1266,/is-montpellier-tap-water-safe-to-drink/,10
1267,New Visitor,10
1268,/is-morrisville-tap-water-safe-to-drink/,10
1269,New Visitor,10
1270,/is-old-bridge-twp-tap-water-safe-to-drink/,10
1271,New Visitor,10
1272,/is-oshawa-tap-water-safe-to-drink/,10
1273,New Visitor,10
1274,/is-parkersburg-tap-water-safe-to-drink/,10
1275,New Visitor,10
1276,/is-perrysburg-tap-water-safe-to-drink/,10
1277,New Visitor,10
1278,/is-plymouth-tap-water-safe-to-drink-3/,10
1279,New Visitor,10
1280,/is-rawalpindi-tap-water-safe-to-drink/,10
1281,New Visitor,13
1282,/is-renton-tap-water-safe-to-drink/,10
1283,New Visitor,11
1284,/is-revere-tap-water-safe-to-drink/,10
1285,New Visitor,10
1286,/is-sea-isle-city-tap-water-safe-to-drink/,10
1287,New Visitor,10
1288,/is-sheridan-tap-water-safe-to-drink/,10
1289,New Visitor,10
1290,/is-sioux-city-tap-water-safe-to-drink/,10
1291,New Visitor,10
1292,/is-sonora-tap-water-safe-to-drink/,10
1293,New Visitor,10
1294,/is-spring-hill-tap-water-safe-to-drink/,10
1295,New Visitor,10
1296,/is-troy-tap-water-safe-to-drink/,10
1297,New Visitor,11
1298,/is-verona-tap-water-safe-to-drink/,10
1299,New Visitor,11
1300,/is-watford-tap-water-safe-to-drink/,10
1301,New Visitor,10
1302,/is-waukesha-tap-water-safe-to-drink/,10
1303,New Visitor,10
1304,/is-wellesley-tap-water-safe-to-drink/,10
1305,New Visitor,11
1306,/miami-tap-water/canyoudrinktapwaterin.com,10
1307,Returning Visitor,12
1308,/sao-paulo-tap-water/,10
1309,Returning Visitor,11
1310,/sydney-tap-water/,10
1311,Returning Visitor,10
1312,/tap-water-safety-in-bahamas/,10
1313,New Visitor,10
1314,/tap-water-safety-in-burundi/,10
1315,New Visitor,10
1316,/tap-water-safety-in-gambia/,10
1317,New Visitor,11
1318,/tap-water-safety-in-kazakhstan/,10
1319,New Visitor,19
1320,/tap-water-safety-in-malta/,10
1321,New Visitor,18
1322,/tap-water-safety-in-mauritius/canyoudrinktapwaterin.com,10
1323,New Visitor,10
1324,/tap-water-safety-in-moldova/,10
1325,New Visitor,14
1326,/tap-water-safety-in-rwanda/,10
1327,New Visitor,14
1328,/tap-water-safety-in-zambia/,10
1329,New Visitor,13
1330,/washington-dc-tap-water/canyoudrinktapwaterin.com,10
1331,Returning Visitor,10
1332,/boracay-tap-water/canyoudrinktapwaterin.com,9
1333,Returning Visitor,5
1334,/brasilia-tap-water/,9
1335,New Visitor,9
1336,/buenos-aires-tap-water/,9
1337,Returning Visitor,8
1338,/cartagena-tap-water/,9
1339,New Visitor,11
1340,/is-aalborg-tap-water-safe-to-drink/,9
1341,New Visitor,10
1342,/is-ad-dammam-tap-water-safe-to-drink/canyoudrinktapwaterin.com,9
1343,New Visitor,14
1344,/is-amherst-tap-water-safe-to-drink/,9
1345,New Visitor,9
1346,/is-ashburn-tap-water-safe-to-drink/,9
1347,New Visitor,9
1348,/is-aylesbury-tap-water-safe-to-drink/,9
1349,New Visitor,9
1350,/is-azusa-tap-water-safe-to-drink/,9
1351,New Visitor,9
1352,/is-beaver-dam-tap-water-safe-to-drink/,9
1353,New Visitor,9
1354,/is-beijing-tap-water-safe-to-drink/,9
1355,New Visitor,26
1356,/is-belmont-tap-water-safe-to-drink/,9
1357,New Visitor,9
1358,/is-benicia-tap-water-safe-to-drink/,9
1359,New Visitor,9
1360,/is-bethel-tap-water-safe-to-drink/,9
1361,New Visitor,9
1362,/is-biarritz-tap-water-safe-to-drink/,9
1363,New Visitor,9
1364,/is-big-bear-city-tap-water-safe-to-drink/,9
1365,Returning Visitor,8
1366,/is-big-spring-tap-water-safe-to-drink/,9
1367,New Visitor,9
1368,/is-bothell-tap-water-safe-to-drink/,9
1369,New Visitor,9
1370,/is-brockton-tap-water-safe-to-drink/,9
1371,New Visitor,9
1372,/is-burbank-tap-water-safe-to-drink/,9
1373,New Visitor,9
1374,/is-busan-tap-water-safe-to-drink/,9
1375,New Visitor,15
1376,/is-butte-tap-water-safe-to-drink/,9
1377,New Visitor,10
1378,/is-camden-tap-water-safe-to-drink-2/,9
1379,New Visitor,9
1380,/is-carlow-tap-water-safe-to-drink/,9
1381,New Visitor,9
1382,/is-chania-tap-water-safe-to-drink/,9
1383,New Visitor,9
1384,/is-cyberjaya-selangor-tap-water-safe-to-drink/,9
1385,New Visitor,9
1386,/is-daejeon-tap-water-safe-to-drink/canyoudrinktapwaterin.com,9
1387,Returning Visitor,5
1388,/is-damascus-tap-water-safe-to-drink/canyoudrinktapwaterin.com,9
1389,New Visitor,10
1390,/is-davao-tap-water-safe-to-drink/canyoudrinktapwaterin.com,9
1391,New Visitor,9
1392,/is-debrecen-tap-water-safe-to-drink/,9
1393,New Visitor,9
1394,/is-dijon-tap-water-safe-to-drink/,9
1395,New Visitor,10
1396,/is-dresden-tap-water-safe-to-drink/,9
1397,New Visitor,10
1398,/is-ellijay-tap-water-safe-to-drink/,9
1399,New Visitor,9
1400,/is-enschede-tap-water-safe-to-drink/,9
1401,New Visitor,9
1402,/is-euless-tap-water-safe-to-drink/,9
